time,value
2025-02-11T20:24:43.596063106Z,1.0025634765625
2025-02-11T20:24:44.619992353Z,1.0030517578125
2025-02-11T20:24:45.6432882Z,1.0028076171875
2025-02-11T20:24:46.667982172Z,1.0025634765625
2025-02-11T20:24:47.691285217Z,1.0037841796875
2025-02-11T20:24:48.716839691Z,1.003173828125
2025-02-11T20:24:49.841813023Z,1.003662109375
2025-02-11T20:24:50.866570035Z,1.00244140625
2025-02-11T20:24:51.889916278Z,1.0020751953125
2025-02-11T20:24:52.913980232Z,1.002685546875
2025-02-11T20:24:54.963578844Z,1.0042724609375
2025-02-11T20:24:56.088670057Z,1.0023193359375
2025-02-11T20:24:57.01053688Z,1.0032958984375
2025-02-11T20:24:58.136929372Z,1.0025634765625
2025-02-11T20:24:59.160989315Z,1.0023193359375
2025-02-11T20:25:00.184486425Z,1.002197265625
2025-02-11T20:25:01.208987599Z,1.0018310546875
2025-02-11T20:25:02.232457367Z,1.001708984375
2025-02-11T20:25:03.359139969Z,1.0032958984375
2025-02-11T20:25:04.382764948Z,1.001708984375
2025-02-11T20:25:05.408925288Z,1.003173828125
2025-02-11T20:25:06.431444625Z,1.0018310546875
2025-02-11T20:25:09.503409736Z,1.002197265625
2025-02-11T20:25:10.629398668Z,1.0010986328125
2025-02-11T20:25:11.653246819Z,1.0020751953125
2025-02-11T20:25:12.677516244Z,1.0018310546875
2025-02-11T20:25:13.705823182Z,1.002197265625
2025-02-11T20:25:14.736305674Z,1.0020751953125
2025-02-11T20:25:15.749268432Z,1.0025634765625
2025-02-11T20:25:16.875929692Z,1.0013427734375
2025-02-11T20:25:17.899667557Z,1.0029296875
2025-02-11T20:25:18.923693465Z,1.0032958984375
2025-02-11T20:25:19.947835137Z,1.00146484375
2025-02-11T20:25:20.971926333Z,1.0032958984375
2025-02-11T20:25:21.995823062Z,1.0003662109375
2025-02-11T20:25:23.022346129Z,1.0010986328125
2025-02-11T20:25:24.148731608Z,1.000732421875
2025-02-11T20:25:25.172218856Z,1.001220703125
2025-02-11T20:25:26.194845979Z,1.0035400390625
2025-02-11T20:25:27.218726947Z,1.0042724609375
2025-02-11T20:25:28.244925705Z,1.0078125
2025-02-11T20:25:29.266225056Z,0.9915771484375
2025-02-11T20:25:30.393107024Z,0.836181640625
2025-02-11T20:25:31.416653484Z,0.8450927734375
2025-02-11T20:25:32.442120717Z,0.4051513671875
2025-02-11T20:25:33.472259293Z,0.213623046875
2025-02-11T20:25:34.489720984Z,0.292236328125
2025-02-11T20:25:35.516394428Z,0.325927734375
2025-02-11T20:25:36.536880864Z,0.5269775390625
2025-02-11T20:25:37.663252149Z,0.2193603515625
2025-02-11T20:25:38.687104013Z,-0.25390625
2025-02-11T20:25:39.711000053Z,-0.011474609375
2025-02-11T20:25:40.735395023Z,0.0233154296875
2025-02-11T20:25:41.759278903Z,0.3428955078125
2025-02-11T20:25:42.783033896Z,0.37890625
2025-02-11T20:25:43.909422111Z,0.8873291015625
2025-02-11T20:25:44.933594255Z,0.9931640625
2025-02-11T20:25:45.957766365Z,0.9771728515625
2025-02-11T20:25:46.981935727Z,0.9935302734375
2025-02-11T20:25:48.007843008Z,0.97705078125
2025-02-11T20:25:49.029699755Z,0.97998046875
2025-02-11T20:25:50.053670307Z,0.982421875
2025-02-11T20:25:51.180267419Z,0.9749755859375
2025-02-11T20:25:52.204119994Z,0.978271484375
2025-02-11T20:25:53.229157968Z,0.97119140625
2025-02-11T20:25:54.252745508Z,0.9820556640625
2025-02-11T20:25:55.276145442Z,0.986083984375
2025-02-11T20:25:56.300947551Z,0.919189453125
2025-02-11T20:25:57.324916161Z,0.8974609375
2025-02-11T20:25:58.451187663Z,0.7943115234375
2025-02-11T20:25:59.474186292Z,0.7728271484375
2025-02-11T20:26:00.49872591Z,0.780029296875
2025-02-11T20:26:01.522568879Z,0.811767578125
2025-02-11T20:26:02.546538533Z,0.82275390625
2025-02-11T20:26:03.570938552Z,0.8509521484375
2025-02-11T20:26:04.696943385Z,0.8504638671875
2025-02-11T20:26:05.720937272Z,0.866455078125
2025-02-11T20:26:06.745354894Z,0.84814453125
2025-02-11T20:26:07.769140392Z,0.813232421875
2025-02-11T20:26:08.792859615Z,0.719482421875
2025-02-11T20:26:09.817058559Z,0.822021484375
2025-02-11T20:26:10.943593162Z,0.7293701171875
2025-02-11T20:26:11.968972709Z,0.6990966796875
2025-02-11T20:26:12.99152855Z,0.719970703125
2025-02-11T20:26:14.015422553Z,0.720458984375
2025-02-11T20:26:15.040252017Z,0.72607421875
2025-02-11T20:26:16.06381346Z,0.739990234375
2025-02-11T20:26:17.09090337Z,0.7269287109375
2025-02-11T20:26:18.214483552Z,0.7255859375
2025-02-11T20:26:19.238563632Z,0.7232666015625
2025-02-11T20:26:20.262382615Z,0.6968994140625
2025-02-11T20:26:21.28600874Z,0.70556640625
2025-02-11T20:26:22.30988121Z,0.69482421875
2025-02-11T20:26:23.334014392Z,0.65625
2025-02-11T20:26:24.357857855Z,0.68017578125
2025-02-11T20:26:25.484551605Z,0.6812744140625
2025-02-11T20:26:26.508163577Z,0.5458984375
2025-02-11T20:26:27.533164315Z,0.618408203125
2025-02-11T20:26:28.557524785Z,0.611328125
2025-02-11T20:26:29.585948386Z,0.6383056640625
2025-02-11T20:26:30.604648187Z,0.539306640625
2025-02-11T20:26:31.730939893Z,0.333984375
2025-02-11T20:26:32.755034349Z,0.164794921875
2025-02-11T20:26:33.778964895Z,0.200927734375
2025-02-11T20:26:34.807086569Z,0.227783203125
2025-02-11T20:26:35.826765548Z,0.2178955078125
2025-02-11T20:26:36.850978377Z,0.2386474609375
2025-02-11T20:26:37.87681822Z,0.2662353515625
2025-02-11T20:26:39.001220102Z,0.234130859375
2025-02-11T20:26:40.02534488Z,0.2591552734375
2025-02-11T20:26:41.049439912Z,0.2435302734375
2025-02-11T20:26:42.074200784Z,0.2498779296875
2025-02-11T20:26:43.097656212Z,0.2564697265625
2025-02-11T20:26:44.122198599Z,0.2557373046875
2025-02-11T20:26:45.145388249Z,0.25537109375
2025-02-11T20:26:46.271721669Z,0.287109375
2025-02-11T20:26:47.295892241Z,0.2786865234375
2025-02-11T20:26:48.320125403Z,0.2626953125
2025-02-11T20:26:49.448379442Z,0.2418212890625
2025-02-11T20:26:50.471686251Z,0.103515625
2025-02-11T20:26:51.494101757Z,0.1934814453125
2025-02-11T20:26:52.518518718Z,0.1956787109375
2025-02-11T20:26:53.54335083Z,0.188720703125
2025-02-11T20:26:54.566076917Z,0.22412109375
2025-02-11T20:26:55.590120518Z,0.2158203125
2025-02-11T20:26:56.717036498Z,0.185791015625
2025-02-11T20:26:57.638463541Z,0.2091064453125
2025-02-11T20:26:58.764907746Z,0.210205078125
2025-02-11T20:26:59.788500453Z,0.209716796875
2025-02-11T20:27:00.813071429Z,0.1881103515625
2025-02-11T20:27:01.83678782Z,0.2083740234375
2025-02-11T20:27:02.963204492Z,0.2025146484375
2025-02-11T20:27:03.98710226Z,0.178466796875
2025-02-11T20:27:05.013664776Z,0.1898193359375
2025-02-11T20:27:06.035087717Z,0.2120361328125
2025-02-11T20:27:07.059551558Z,0.1998291015625
2025-02-11T20:27:08.08322904Z,0.2166748046875
2025-02-11T20:27:09.107024042Z,0.2265625
2025-02-11T20:27:10.233850848Z,0.2164306640625
2025-02-11T20:27:11.25747933Z,0.2093505859375
2025-02-11T20:27:12.284034227Z,0.217529296875
2025-02-11T20:27:13.306445084Z,0.2213134765625
2025-02-11T20:27:14.329689805Z,0.207763671875
2025-02-11T20:27:15.354496817Z,0.2069091796875
2025-02-11T20:27:16.483330008Z,0.24267578125
2025-02-11T20:27:17.504025967Z,0.1221923828125
2025-02-11T20:27:18.528947591Z,0.2554931640625
2025-02-11T20:27:19.552288198Z,0.248779296875
2025-02-11T20:27:20.576119776Z,0.2662353515625
2025-02-11T20:27:21.599915214Z,0.2646484375
2025-02-11T20:27:22.624148745Z,0.3143310546875
2025-02-11T20:27:23.753719928Z,0.764404296875
2025-02-11T20:27:24.777068758Z,0.95361328125
2025-02-11T20:27:25.802745551Z,1.0057373046875
2025-02-11T20:27:26.822459673Z,0.9710693359375
2025-02-11T20:27:27.846925013Z,0.9739990234375
2025-02-11T20:27:28.873981758Z,0.9649658203125
2025-02-11T20:27:30.000612642Z,0.9549560546875
2025-02-11T20:27:31.020857702Z,0.9659423828125
2025-02-11T20:27:32.045457819Z,0.97314453125
2025-02-11T20:27:33.069467792Z,0.9605712890625
2025-02-11T20:27:34.094119331Z,0.953857421875
2025-02-11T20:27:35.118767473Z,0.9490966796875
2025-02-11T20:27:36.151040031Z,0.9896240234375
2025-02-11T20:27:37.267492834Z,0.9564208984375
2025-02-11T20:27:38.292607851Z,0.956298828125
2025-02-11T20:27:39.318750875Z,0.973876953125
2025-02-11T20:27:40.34074988Z,0.939453125
2025-02-11T20:27:41.363440062Z,1.0130615234375
2025-02-11T20:27:42.387423052Z,0.984130859375
2025-02-11T20:27:43.412333557Z,0.986083984375
2025-02-11T20:27:44.537497859Z,0.9932861328125
2025-02-11T20:27:45.572070191Z,1.0087890625
2025-02-11T20:27:46.586066713Z,0.981201171875
2025-02-11T20:27:47.609974849Z,0.943603515625
2025-02-11T20:27:48.63521925Z,0.9588623046875
2025-02-11T20:27:49.657998537Z,0.93896484375
2025-02-11T20:27:50.784538035Z,0.573974609375
2025-02-11T20:27:51.808371262Z,0.532958984375
2025-02-11T20:27:52.832399165Z,0.270751953125
2025-02-11T20:27:53.8574469Z,-0.247314453125
2025-02-11T20:27:54.880456508Z,0.5718994140625
2025-02-11T20:27:55.904523341Z,0.9886474609375
2025-02-11T20:27:56.928351985Z,0.95361328125
2025-02-11T20:27:57.953874848Z,0.956787109375
2025-02-11T20:27:59.079067333Z,0.9429931640625
2025-02-11T20:28:00.10298898Z,0.9395751953125
2025-02-11T20:28:01.127397371Z,0.9674072265625
2025-02-11T20:28:02.155631258Z,0.9993896484375
2025-02-11T20:28:03.174698196Z,0.94580078125
2025-02-11T20:28:04.301016506Z,0.9393310546875
2025-02-11T20:28:05.325344709Z,0.9169921875
2025-02-11T20:28:06.349164448Z,0.9666748046875
2025-02-11T20:28:07.375061561Z,0.95361328125
2025-02-11T20:28:08.397479662Z,0.916259765625
2025-02-11T20:28:09.42117009Z,0.944580078125
2025-02-11T20:28:10.452731726Z,0.9603271484375
2025-02-11T20:28:11.571916968Z,0.966552734375
2025-02-11T20:28:12.595994333Z,0.9564208984375
2025-02-11T20:28:13.620778807Z,1.02001953125
2025-02-11T20:28:14.643845757Z,0.5325927734375
2025-02-11T20:28:15.668199724Z,0.298828125
2025-02-11T20:28:16.692126Z,0.2706298828125
2025-02-11T20:28:17.716057936Z,0.262451171875
2025-02-11T20:28:18.848916031Z,0.2408447265625
2025-02-11T20:28:19.87116782Z,0.179443359375
2025-02-11T20:28:20.890275307Z,0.09326171875
2025-02-11T20:28:21.914380437Z,0.150390625
2025-02-11T20:28:22.939556579Z,0.1553955078125
2025-02-11T20:28:23.964846016Z,0.142822265625
2025-02-11T20:28:24.986376131Z,0.1414794921875
2025-02-11T20:28:26.113388172Z,0.14599609375
2025-02-11T20:28:27.136762665Z,0.1419677734375
2025-02-11T20:28:28.160845278Z,0.139892578125
2025-02-11T20:28:29.184702173Z,0.138916015625
2025-02-11T20:28:30.208807918Z,0.137451171875
2025-02-11T20:28:31.233117144Z,0.138916015625
2025-02-11T20:28:32.359469517Z,0.1407470703125
2025-02-11T20:28:33.383730952Z,0.1300048828125
2025-02-11T20:28:34.408929633Z,0.1217041015625
2025-02-11T20:28:35.431323273Z,0.0567626953125
2025-02-11T20:28:36.455601549Z,0.1231689453125
2025-02-11T20:28:37.47919622Z,0.10693359375
2025-02-11T20:28:38.506651761Z,-0.0850830078125
2025-02-11T20:28:39.629394254Z,-0.1273193359375
2025-02-11T20:28:40.654148711Z,0.11962890625
2025-02-11T20:28:41.679287015Z,0.0924072265625
2025-02-11T20:28:42.702910122Z,0.071533203125
2025-02-11T20:28:43.725796307Z,0.6292724609375
2025-02-11T20:28:44.74969948Z,-0.089599609375
2025-02-11T20:28:45.878696172Z,-0.122802734375
2025-02-11T20:28:46.900037543Z,-0.09130859375
2025-02-11T20:28:47.924093671Z,0.6435546875
2025-02-11T20:28:48.949530238Z,0.0543212890625
2025-02-11T20:28:49.972083578Z,0.065673828125
2025-02-11T20:28:50.996331506Z,0.074462890625
2025-02-11T20:28:52.020715729Z,0.0792236328125
2025-02-11T20:28:54.171672401Z,0.093505859375
2025-02-11T20:28:55.194828867Z,0.076171875
2025-02-11T20:28:56.166259512Z,0.0755615234375
2025-02-11T20:28:57.242710247Z,0.0858154296875
2025-02-11T20:28:58.267788883Z,0.084228515625
2025-02-11T20:28:59.291199687Z,0.071044921875
2025-02-11T20:29:00.417165495Z,0.074462890625
2025-02-11T20:29:01.44112165Z,0.0701904296875
2025-02-11T20:29:02.464948412Z,0.087890625
2025-02-11T20:29:03.489697198Z,0.0909423828125
2025-02-11T20:29:04.513117457Z,0.083984375
2025-02-11T20:29:05.537376501Z,0.0772705078125
2025-02-11T20:29:06.663691567Z,0.0843505859375
2025-02-11T20:29:07.688645996Z,0.0616455078125
2025-02-11T20:29:08.712458977Z,0.086669921875
2025-02-11T20:29:09.735390681Z,0.0792236328125
2025-02-11T20:29:10.759586054Z,0.091552734375
2025-02-11T20:29:11.78377321Z,0.0858154296875
2025-02-11T20:29:12.807935994Z,0.0823974609375
2025-02-11T20:29:13.934442979Z,0.61279296875
2025-02-11T20:29:14.958364541Z,0.0537109375
2025-02-11T20:29:15.982768374Z,-0.0426025390625
2025-02-11T20:29:17.006030308Z,-0.0540771484375
