2025-04-27T20:18:46.107708,-0.4704132080078125
2025-04-27T20:18:51.148302,-1.0594329833984375
2025-04-27T20:18:54.165118,-1.6965484619140625
2025-04-27T20:18:57.183628,0.08880615234375
2025-04-27T20:19:00.201199,-0.1154632568359375
2025-04-27T20:19:03.218640,-1.49676513671875
2025-04-27T20:19:06.237167,-0.3697052001953125
2025-04-27T20:19:09.269898,0.48455810546875
2025-04-27T20:19:12.289298,0.0218353271484375
2025-04-27T20:20:17.081699,-0.9640350341796875
2025-04-27T20:20:20.114786,-0.9807586669921875
2025-04-27T20:20:23.126330,-0.9826507568359375
2025-04-27T20:20:26.153071,-0.9853057861328125
2025-04-27T20:20:29.179197,-0.62506103515625
2025-04-27T20:20:32.210441,-0.44146728515625
2025-04-27T20:20:36.248111,-0.1304473876953125
2025-04-27T20:20:39.277439,-0.967681884765625
2025-04-27T20:20:42.301853,-0.9696044921875
2025-04-27T20:21:22.707916,-0.966827392578125
2025-04-27T20:21:25.727788,-0.9717254638671875
2025-04-27T20:21:28.762518,-0.962310791015625
2025-04-27T20:21:31.775315,-0.9600830078125
2025-04-27T20:21:34.793325,-0.19342041015625
2025-04-27T20:21:37.816891,0.05517578125
2025-04-27T20:21:40.846261,-0.311065673828125
2025-04-27T20:21:43.881109,-0.78741455078125
2025-04-27T20:21:47.906329,-0.1403045654296875
2025-04-27T20:21:50.933123,0.1979217529296875
2025-04-27T20:21:53.953230,0.1782989501953125
2025-04-27T20:21:56.985778,-0.2552337646484375
2025-04-27T20:22:00.012550,-0.3772430419921875
2025-04-27T20:22:03.038493,-0.4199066162109375
2025-04-27T20:22:06.071512,-0.39312744140625
2025-04-27T20:22:09.103907,-0.7303314208984375
2025-04-27T20:22:12.110128,-0.963348388671875
2025-04-27T20:22:15.137723,-0.563995361328125
2025-04-27T20:22:18.161307,-1.0984954833984375
2025-04-27T20:22:22.195219,-0.1190032958984375
2025-04-27T20:22:25.222993,-0.107696533203125
2025-04-27T20:22:28.244613,-0.07354736328125
2025-04-27T20:22:31.275451,-0.0443267822265625
2025-04-27T20:22:34.294363,-0.4144744873046875
2025-04-27T20:22:37.326104,-0.4792022705078125
2025-04-27T20:22:40.351510,-0.4104156494140625
2025-04-27T20:22:43.356275,-0.3511505126953125
2025-04-27T20:22:46.374984,-0.353729248046875
2025-04-27T20:22:49.415116,-0.3507232666015625
2025-04-27T20:22:52.439469,-0.35113525390625
2025-04-27T20:22:56.466977,-0.354888916015625
2025-04-27T20:22:59.487723,-0.35125732421875
2025-04-27T20:23:02.504788,-0.342132568359375
2025-04-27T20:23:05.538544,-0.3481597900390625
2025-04-27T20:23:08.544231,-0.341705322265625
2025-04-27T20:23:11.578918,-0.3461151123046875
2025-04-27T20:23:14.612445,-0.3426971435546875
2025-04-27T20:23:17.651353,-0.3431396484375
2025-04-27T20:23:20.680484,-0.34130859375
2025-04-27T20:23:23.693494,-0.340789794921875
2025-04-27T20:23:27.717346,-0.334014892578125
2025-04-27T20:23:30.733339,-0.3399200439453125
2025-04-27T20:23:33.747680,-0.3905487060546875
2025-04-27T20:23:36.772180,-0.8636016845703125
2025-04-27T20:23:39.801658,-1.0069427490234375
2025-04-27T20:23:42.829852,-0.9687957763671875
2025-04-27T20:23:45.863916,-0.977447509765625
2025-04-27T20:23:48.886644,-0.9705810546875
2025-04-27T20:23:51.905293,-0.9696197509765625
2025-04-27T20:23:54.930292,-0.9853668212890625
2025-04-27T20:23:57.955344,-0.9788360595703125
2025-04-27T20:24:02.012925,-0.9613037109375
2025-04-27T20:24:05.033004,-0.9775390625
2025-04-27T20:24:08.072366,-0.976226806640625
